variant	LocationID_coronA	LocationName_coronA	sample_id	sample_date	value
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-01-31	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-01-31	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3679_S76856	2021-02-02	0.60684
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3679_S76856	2021-02-02	0.1212
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3679_S76856	2021-02-02	0.10723
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-02	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3839_S77514	2021-02-07	0.633980351340764
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3839_S77514	2021-02-07	0.208569211979691
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3839_S77514	2021-02-07	0.157442755421048
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-07	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3840_S77802	2021-02-09	0.762520729684909
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_3840_S77802	2021-02-09	0.237470057121798
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-09	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4256_S78612	2021-02-14	0.435987751200086
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4256_S78612	2021-02-14	0.361278251223091
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-14	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4256_S78612	2021-02-14	0.202728885389881
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4258_S78603	2021-02-16	0.541594034912514
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-16	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4258_S78603	2021-02-16	0.0690775301538201
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4258_S78603	2021-02-16	0.245923458299008
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-16	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4258_S78603	2021-02-16	0.0345609977544996
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-16	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-16	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4258_S78603	2021-02-16	0.108837970048377
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4522_S79801	2021-02-18	0.92802
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-18	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4524_S79738	2021-02-21	0.474380618353756
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-21	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-21	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4524_S79738	2021-02-21	0.133812600063542
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4524_S79738	2021-02-21	0.22644730038686
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-21	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-21	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-21	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_4524_S79738	2021-02-21	0.165353251558967
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5093_S79834	2021-02-28	0.655441585034079
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5093_S79834	2021-02-28	0.344548801707315
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-02-28	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5094_S79891	2021-03-02	0.841732555461733
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5094_S79891	2021-03-02	0.158257849082674
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-02	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5595_S80749	2021-03-07	0.843459762831538
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5595_S80749	2021-03-07	0.156531184937087
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-07	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_5596_S80770	2021-03-09	0.94814
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-09	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6119_S81455	2021-03-14	0.98292
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-14	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6105_S81415	2021-03-17	0.9267
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-17	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6111_S81454	2021-03-18	0.95323
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-18	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6454_S81910	2021-03-24	0.9852
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-24	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6976_S82313	2021-03-28	0.95113
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-28	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_6978_S82291	2021-03-31	0.96576
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-03-31	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_7323_S83151	2021-04-05	0.96327
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-05	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_7324_S83263	2021-04-07	0.9707
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-07	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_7769_S83536	2021-04-11	0.96031
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-11	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_7770_S83559	2021-04-14	0.97381
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-14	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8208_S84118	2021-04-21	0.99397
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-21	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8346_S84777	2021-04-25	0.97999
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-25	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8347_S84822	2021-04-28	0.98536
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-04-28	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8864_S85914	2021-05-02	0.98785
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-02	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8865_S85972	2021-05-05	0.97071
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-05	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8962_S86504	2021-05-09	0.95032
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.617.2	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.621	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
R.1	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-09	0
B.1.1.7	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage	CoV_8963_S86157	2021-05-11	0.97396
B.1.160	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-11	0
B.1.177.86	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-11	0
B.1.258.17	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-11	0
B.1.351	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-11	0
B.1.525	ATTP_9-HKA-Simmering	EMREG_BE_ebswien hauptkläranlage		2021-05-11	0
